vehicle_id,evaluation_timestamp,prediction_horizon,label_source,review_status,matched_normal_window,speed,speed_limit,event_type,gps_freshness,traffic_level,weather,zone_historical_risk,restriction_level,slow_down_zone_active,pedestrian_exposure,speed_over_limit,speed_over_limit_band,speeding_ratio_5m,speeding_ratio_10m,mean_speed_5m,mean_speed_30m,max_speed_5m,speed_std_10m,speed_delta_last_3_events,harsh_brake_count_10m,sharp_turn_count_10m,recent_harsh_brake_count_10m,recent_sharp_turn_count_10m,alert_density_30m,risk_escalation_rate,shift_hours,night_flag,time_since_last_intervention,reaction_window_active,post_intervention_noncompliance,traffic_weather_compound_index,zone_transition_risk,nearby_vehicle_count_50m,nearest_vehicle_distance_m,nearest_vehicle_relative_speed_kmh,closing_rate_mps,interaction_features_available,previous_risk,risk_trend,latent_synthetic_risk,near_miss_within_next_15m,intervention_contaminated_window
PM-SYN-001,2026-08-19T09:42:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.667,0.8,20.0,15.0,27.0,5.1,-7.0,0,1,0,1,8.0,0.0,0.83,False,4,False,False,0.5,0.35,2,20.5,6.6,3.06,True,0.41,decreasing,0.456,1,False
PM-SYN-001,2026-08-19T09:44:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,17,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,2,minor,0.667,0.8,19.0,15.27,27.0,4.96,-10.0,0,0,0,0,6.0,0.0,0.87,False,6,False,False,0.5,0.35,3,30.5,4.5,0.0,True,0.456,decreasing,0.26,1,False
PM-SYN-001,2026-08-19T09:46:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,10,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.333,0.6,13.33,15.0,17.0,5.89,-3.0,0,0,0,0,6.0,0.0,0.9,False,8,False,False,0.5,0.35,2,17.0,14.5,2.11,True,0.26,decreasing,0.244,1,False
PM-SYN-001,2026-08-19T09:48:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,22,15,sharp_turn,delayed,medium,rain,0.72,caution,False,medium,7,minor,0.667,0.6,16.33,15.73,22.0,6.11,5.0,0,1,0,1,8.0,0.116,0.93,False,10,False,True,0.5,0.35,1,9.2,5.8,2.46,True,0.244,increasing,0.598,1,False
PM-SYN-001,2026-08-19T09:50:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.333,0.4,14.33,15.53,22.0,4.41,1.0,0,1,0,1,8.0,0.0,0.97,False,0,True,False,0.5,0.35,2,24.8,4.4,1.81,True,0.598,decreasing,0.268,1,False
PM-SYN-001,2026-08-19T09:52:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,8,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.333,0.4,13.67,15.07,22.0,5.16,-14.0,0,1,0,1,8.0,0.0,1.0,False,2,False,False,0.5,0.35,2,27.4,3.3,0.66,True,0.268,decreasing,0.19,1,False
PM-SYN-001,2026-08-19T09:54:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,28,15,speeding,fresh,medium,rain,0.72,caution,False,medium,13,moderate,0.333,0.4,15.67,16.2,28.0,7.81,17.0,0,1,0,1,8.0,0.41,1.03,False,0,True,False,0.5,0.35,0,999.0,0.0,0.0,True,0.19,increasing,0.061,1,False
PM-SYN-001,2026-08-19T09:56:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,harsh_brake,fresh,medium,rain,0.72,caution,False,medium,0,none,0.333,0.4,16.0,16.33,28.0,7.55,4.0,1,1,1,1,10.0,0.099,1.07,False,2,False,True,0.5,0.35,1,13.2,3.5,1.09,True,0.061,increasing,0.415,1,False
PM-SYN-001,2026-08-19T09:58:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,delayed,medium,rain,0.72,caution,False,medium,0,none,0.333,0.2,18.33,16.67,28.0,6.97,-13.0,1,0,1,0,10.0,0.0,1.1,False,4,False,False,0.5,0.35,2,19.6,3.8,2.3,True,0.415,decreasing,0.156,1,False
PM-SYN-001,2026-08-19T10:00:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,8,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.2,11.67,16.13,15.0,7.39,-4.0,1,0,1,0,10.0,0.0,1.13,False,6,False,False,0.5,0.35,0,999.0,0.0,0.0,True,0.156,decreasing,0.061,1,False
PM-SYN-001,2026-08-19T10:02:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,19,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,4,minor,0.333,0.4,14.0,16.67,19.0,6.83,4.0,1,0,1,0,10.0,0.179,1.17,False,8,False,False,0.5,0.35,1,17.5,9.0,1.6,True,0.061,increasing,0.275,0,True
PM-SYN-001,2026-08-19T10:04:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,25,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,10,minor,0.667,0.4,17.33,17.27,25.0,5.84,17.0,1,0,1,0,8.0,0.205,1.2,False,10,False,False,0.5,0.35,3,20.9,11.3,1.08,True,0.275,increasing,0.266,0,True
PM-SYN-001,2026-08-19T10:06:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.667,0.4,18.33,16.4,25.0,5.99,-8.0,0,0,0,0,6.0,0.0,1.23,False,12,False,False,0.5,0.35,0,999.0,0.0,0.0,False,0.266,decreasing,0.093,1,False
PM-SYN-001,2026-08-19T10:08:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.333,0.4,15.67,15.8,25.0,6.27,-14.0,0,0,0,0,6.0,0.0,1.27,False,0,True,False,0.5,0.35,3,34.1,4.5,1.22,True,0.093,decreasing,0.106,1,False
PM-SYN-001,2026-08-19T10:10:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.4,11.0,14.73,11.0,5.71,0.0,0,0,0,0,6.0,0.0,1.3,False,0,True,False,0.5,0.35,1,22.6,11.3,0.83,True,0.106,decreasing,0.203,1,False
PM-SYN-001,2026-08-19T10:12:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.2,11.0,14.6,11.0,5.6,0.0,0,0,0,0,6.0,0.0,1.33,False,2,False,False,0.5,0.35,3,42.9,3.7,1.31,True,0.203,decreasing,0.082,0,True
PM-SYN-001,2026-08-19T10:14:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.0,12.33,14.47,15.0,1.6,4.0,0,0,0,0,6.0,0.0,1.37,False,4,False,False,0.5,0.35,3,11.7,4.1,0.42,True,0.082,decreasing,0.062,0,False
PM-SYN-001,2026-08-19T10:16:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.0,12.33,14.53,15.0,1.6,0.0,0,0,0,0,6.0,0.0,1.4,False,6,False,False,0.5,0.35,0,999.0,0.0,0.0,True,0.062,decreasing,0.033,0,False
PM-SYN-001,2026-08-19T10:18:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,19,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,4,minor,0.333,0.2,15.0,14.33,19.0,3.2,4.0,0,0,0,0,4.0,0.127,1.43,False,8,False,False,0.5,0.35,3,40.4,9.7,1.14,True,0.033,increasing,0.117,0,True
PM-SYN-001,2026-08-19T10:20:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,16,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,1,minor,0.667,0.4,15.33,14.67,19.0,3.07,5.0,0,0,0,0,4.0,0.0,1.47,False,10,False,False,0.5,0.35,2,44.2,9.6,1.51,True,0.117,decreasing,0.153,0,True
PM-SYN-001,2026-08-19T10:22:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,stale_gps,stale,medium,rain,0.72,caution,False,medium,0,none,0.667,0.4,15.67,14.93,19.0,2.87,-7.0,0,0,0,0,6.0,0.0,1.5,False,12,False,False,0.5,0.35,0,999.0,0.0,0.0,False,0.153,decreasing,0.04,0,True
PM-SYN-001,2026-08-19T10:24:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,20,15,speeding,fresh,medium,rain,0.72,caution,False,medium,5,minor,0.667,0.6,16.0,14.4,20.0,3.61,4.0,0,0,0,0,6.0,0.16,1.53,False,14,False,True,0.5,0.35,2,44.2,10.2,1.09,True,0.04,increasing,0.377,1,False
PM-SYN-001,2026-08-19T10:26:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.333,0.6,14.67,14.4,20.0,3.37,0.0,0,0,0,0,4.0,0.0,1.57,False,0,True,False,0.5,0.35,0,999.0,0.0,0.0,True,0.377,decreasing,0.057,1,False
PM-SYN-001,2026-08-19T10:28:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,delayed,medium,rain,0.72,caution,False,medium,0,none,0.333,0.4,14.33,14.13,20.0,3.37,-9.0,0,0,0,0,4.0,0.0,1.6,False,2,False,False,0.5,0.35,2,25.9,9.0,0.46,True,0.057,decreasing,0.086,1,False
PM-SYN-001,2026-08-19T10:30:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,10,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.2,11.0,14.27,12.0,3.58,-2.0,0,0,0,0,4.0,0.0,1.63,False,4,False,False,0.5,0.35,0,999.0,0.0,0.0,False,0.086,decreasing,0.04,1,False
PM-SYN-001,2026-08-19T10:32:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,18,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,3,minor,0.333,0.4,13.0,14.2,18.0,4.02,7.0,0,0,0,0,4.0,0.08,1.67,False,6,False,False,0.5,0.35,0,999.0,0.0,0.0,True,0.04,increasing,0.07,1,False
PM-SYN-001,2026-08-19T10:34:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.333,0.2,14.0,13.47,18.0,2.83,4.0,0,0,0,0,4.0,0.0,1.7,False,8,False,False,0.5,0.35,3,8.8,8.0,1.04,True,0.07,decreasing,0.153,0,True
PM-SYN-001,2026-08-19T10:36:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,18,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,3,minor,0.667,0.4,16.67,13.93,18.0,3.37,0.0,0,0,0,0,4.0,0.0,1.73,False,10,False,False,0.5,0.35,1,9.8,1.8,0.81,True,0.153,stable,0.104,0,True
PM-SYN-001,2026-08-19T10:38:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,9,15,harsh_brake,delayed,medium,rain,0.72,caution,False,medium,0,none,0.333,0.4,13.67,13.8,18.0,3.82,-5.0,1,0,1,0,6.0,0.0,1.77,False,12,False,True,0.5,0.35,2,9.5,9.7,2.47,True,0.104,stable,0.547,1,False
PM-SYN-001,2026-08-19T10:40:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,10,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.333,0.4,12.33,13.73,18.0,3.82,-8.0,1,0,1,0,6.0,0.0,1.8,False,0,True,False,0.5,0.35,0,999.0,0.0,0.0,True,0.547,decreasing,0.116,1,False
PM-SYN-001,2026-08-19T10:42:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.2,11.0,13.93,14.0,3.22,5.0,1,0,1,0,6.0,0.0,1.83,False,2,False,False,0.5,0.35,2,35.7,1.0,1.44,True,0.116,stable,0.098,1,False
PM-SYN-001,2026-08-19T10:44:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.2,12.0,13.73,14.0,3.2,2.0,1,0,1,0,6.0,0.0,1.87,False,0,True,False,0.5,0.35,1,25.8,6.4,0.01,True,0.098,stable,0.085,1,False
PM-SYN-001,2026-08-19T10:46:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,stale,medium,rain,0.72,caution,False,medium,0,none,0.0,0.0,13.33,13.93,14.0,2.04,0.0,1,0,1,0,6.0,0.0,1.9,False,2,False,False,0.5,0.35,0,999.0,0.0,0.0,False,0.085,stable,0.037,1,False
PM-SYN-001,2026-08-19T10:48:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.0,13.33,13.6,14.0,1.6,2.0,0,0,0,0,6.0,0.0,1.93,False,4,False,False,0.5,0.35,1,22.5,8.2,1.14,True,0.037,stable,0.055,1,False
PM-SYN-001,2026-08-19T10:50:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.0,13.67,13.4,14.0,0.8,-1.0,0,0,0,0,6.0,0.0,1.97,False,6,False,False,0.5,0.35,0,999.0,0.0,0.0,True,0.055,decreasing,0.017,1,False
PM-SYN-001,2026-08-19T10:52:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,9,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.0,12.0,13.2,14.0,1.85,-5.0,0,0,0,0,4.0,0.0,2.0,False,8,False,False,0.5,0.35,2,16.0,8.3,1.42,True,0.017,stable,0.069,0,False
PM-SYN-001,2026-08-19T10:54:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.0,11.67,12.73,13.0,1.85,0.0,0,0,0,0,2.0,0.0,2.03,False,10,False,False,0.5,0.35,1,42.1,4.3,0.0,True,0.069,decreasing,0.059,0,False
PM-SYN-001,2026-08-19T10:56:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,harsh_brake,delayed,medium,rain,0.72,caution,False,medium,0,none,0.0,0.0,12.0,12.87,14.0,1.85,5.0,1,0,1,0,4.0,0.021,2.07,False,12,False,True,0.5,0.35,1,26.7,9.6,0.41,True,0.059,stable,0.179,1,False
PM-SYN-001,2026-08-19T10:58:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.0,13.67,13.07,14.0,1.85,1.0,1,0,1,0,4.0,0.0,2.1,False,0,True,False,0.5,0.35,0,999.0,0.0,0.0,False,0.179,decreasing,0.042,1,False
PM-SYN-001,2026-08-19T11:00:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.0,14.33,13.4,15.0,2.1,1.0,1,0,1,0,4.0,0.038,2.13,False,2,False,False,0.5,0.35,0,999.0,0.0,0.0,True,0.042,stable,0.068,1,False
PM-SYN-001,2026-08-19T11:02:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,18,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,3,minor,0.333,0.2,15.67,13.4,18.0,1.72,4.0,1,0,1,0,4.0,0.132,2.17,False,4,False,False,0.5,0.35,1,15.9,10.9,1.04,True,0.068,increasing,0.174,1,False
PM-SYN-001,2026-08-19T11:04:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.333,0.2,16.0,13.47,18.0,1.47,0.0,1,0,1,0,4.0,0.0,2.2,False,6,False,False,0.5,0.35,3,9.6,8.3,0.97,True,0.174,decreasing,0.32,1,False
PM-SYN-001,2026-08-19T11:06:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,harsh_brake,fresh,medium,rain,0.72,caution,False,medium,0,none,0.333,0.2,15.0,13.07,18.0,1.94,-6.0,1,0,1,0,6.0,0.0,2.23,False,8,False,True,0.5,0.35,3,19.6,12.5,0.97,True,0.32,decreasing,0.334,0,True
PM-SYN-001,2026-08-19T11:08:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,10,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.2,12.33,13.13,15.0,2.76,-5.0,1,0,1,0,4.0,0.0,2.27,False,10,False,False,0.5,0.35,1,42.5,0.7,2.47,True,0.334,decreasing,0.116,0,True
PM-SYN-001,2026-08-19T11:10:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,0,none,0.0,0.2,12.0,13.4,14.0,2.71,2.0,1,0,1,0,4.0,0.0,2.3,False,12,False,False,0.5,0.35,0,999.0,0.0,0.0,False,0.116,stable,0.098,0,True
PM-SYN-001,2026-08-19T11:12:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,17,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,2,minor,0.333,0.2,13.67,13.6,17.0,2.42,7.0,1,0,1,0,4.0,0.062,2.33,False,14,False,False,0.5,0.35,2,28.0,6.6,0.6,True,0.098,increasing,0.193,0,True
PM-SYN-001,2026-08-19T11:14:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,15,normal_update,fresh,medium,rain,0.72,caution,False,medium,9,minor,0.667,0.4,18.33,14.4,24.0,4.88,10.0,1,0,1,0,4.0,0.247,2.37,False,16,False,False,0.5,0.35,0,999.0,0.0,0.0,False,0.193,increasing,0.058,0,False
PM-SYN-002,2026-08-19T08:13:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,15,normal_update,delayed,high,rain,0.66,restricted,False,medium,9,minor,0.333,0.4,16.0,16.47,24.0,4.83,14.0,0,0,0,0,6.0,0.2,0.5,False,999.0,False,False,0.75,0.7,1,19.5,6.0,0.53,True,0.16,increasing,0.165,0,False
PM-SYN-002,2026-08-19T08:15:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,23,15,speeding,fresh,high,rain,0.66,restricted,False,medium,8,minor,0.667,0.4,20.33,17.27,24.0,5.64,9.0,0,0,0,0,8.0,0.155,0.53,False,999.0,False,True,0.75,0.7,4,17.6,17.3,1.71,True,0.165,increasing,0.361,1,False
PM-SYN-002,2026-08-19T08:17:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.667,0.4,20.0,17.27,24.0,5.64,-11.0,1,0,1,0,8.0,0.0,0.57,False,0,True,False,0.75,0.7,2,24.3,16.4,0.59,True,0.361,decreasing,0.262,1,False
PM-SYN-002,2026-08-19T08:19:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,16.0,16.53,23.0,5.19,-11.0,1,0,1,0,8.0,0.0,0.6,False,0,True,False,0.75,0.7,1,44.5,11.7,1.83,True,0.262,decreasing,0.167,1,False
PM-SYN-002,2026-08-19T08:21:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,stale_gps,stale,high,rain,0.66,restricted,False,medium,0,none,0.0,0.4,12.67,16.0,13.0,5.33,0.0,1,0,1,0,10.0,0.0,0.63,False,2,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.167,decreasing,0.109,1,False
PM-SYN-002,2026-08-19T08:23:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,12.67,15.93,13.0,4.12,1.0,1,0,1,0,10.0,0.0,0.67,False,0,True,False,0.75,0.7,2,40.4,3.1,1.51,True,0.109,stable,0.201,1,False
PM-SYN-002,2026-08-19T08:25:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,13.67,16.07,15.0,0.98,2.0,1,0,1,0,10.0,0.0,0.7,False,2,False,False,0.75,0.7,3,41.1,4.9,0.42,True,0.201,decreasing,0.138,1,False
PM-SYN-002,2026-08-19T08:27:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,10,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,12.67,15.73,15.0,1.62,-3.0,0,0,0,0,10.0,0.0,0.73,False,4,False,False,0.75,0.7,2,31.3,3.5,0.19,True,0.138,decreasing,0.061,1,False
PM-SYN-002,2026-08-19T08:29:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,16,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,1,minor,0.333,0.2,13.67,15.27,16.0,2.06,1.0,0,0,0,0,8.0,0.0,0.77,False,6,False,False,0.75,0.7,1,33.5,11.5,0.19,True,0.061,stable,0.067,0,True
PM-SYN-002,2026-08-19T08:31:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,25,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,10,minor,0.667,0.4,17.0,15.47,25.0,5.04,15.0,0,0,0,0,6.0,0.333,0.8,False,8,False,False,0.75,0.7,2,35.2,0.3,0.0,True,0.067,increasing,0.151,0,True
PM-SYN-002,2026-08-19T08:33:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,30,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,15,moderate,1.0,0.6,23.67,16.6,30.0,7.25,14.0,0,0,0,0,6.0,0.449,0.83,False,10,False,False,0.75,0.7,2,36.7,3.7,0.56,True,0.151,increasing,0.23,1,False
PM-SYN-002,2026-08-19T08:35:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.667,0.6,22.0,16.13,30.0,7.86,-14.0,0,0,0,0,6.0,0.0,0.87,False,0,True,False,0.75,0.7,1,37.8,5.7,0.34,True,0.23,decreasing,0.144,1,False
PM-SYN-002,2026-08-19T08:37:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.6,18.0,16.13,30.0,7.29,-17.0,0,0,0,0,6.0,0.0,0.9,False,0,True,False,0.75,0.7,3,23.0,11.2,0.68,True,0.144,decreasing,0.408,1,False
PM-SYN-002,2026-08-19T08:39:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,23,15,sharp_turn,fresh,high,rain,0.66,restricted,False,medium,8,minor,0.333,0.6,15.67,17.0,23.0,7.26,12.0,0,1,0,1,8.0,0.0,0.93,False,0,True,False,0.75,0.7,0,999.0,0.0,0.0,False,0.408,stable,0.102,1,False
PM-SYN-002,2026-08-19T08:41:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,8,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,14.67,16.6,23.0,8.22,-5.0,0,1,0,1,8.0,0.0,0.97,False,2,False,False,0.75,0.7,1,9.3,3.3,0.32,True,0.102,stable,0.365,0,True
PM-SYN-002,2026-08-19T08:43:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,17,15,sharp_turn,fresh,high,rain,0.66,restricted,False,medium,2,minor,0.667,0.4,16.0,16.13,23.0,5.2,-6.0,0,2,0,2,10.0,0.0,1.0,False,4,False,True,0.75,0.7,3,25.6,1.1,0.14,True,0.365,decreasing,0.368,1,False
PM-SYN-002,2026-08-19T08:45:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,12.33,15.4,17.0,5.08,4.0,0,2,0,2,8.0,0.0,1.03,False,0,True,False,0.75,0.7,2,47.4,1.9,0.35,True,0.368,decreasing,0.155,1,False
PM-SYN-002,2026-08-19T08:47:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,sharp_turn,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,13.67,15.33,17.0,5.16,-5.0,0,3,0,3,8.0,0.085,1.07,False,2,False,True,0.75,0.7,3,39.4,4.8,1.16,True,0.155,increasing,0.321,1,False
PM-SYN-002,2026-08-19T08:49:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,9,15,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,11.0,15.13,12.0,3.14,-3.0,0,2,0,2,8.0,0.0,1.1,False,4,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.321,decreasing,0.078,1,False
PM-SYN-002,2026-08-19T08:51:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,12.0,15.27,15.0,2.76,3.0,0,2,0,2,6.0,0.082,1.13,False,6,False,False,0.75,0.7,2,10.1,2.1,1.91,True,0.078,increasing,0.195,1,False
PM-SYN-002,2026-08-19T08:53:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,10,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,11.33,15.07,15.0,2.06,1.0,0,1,0,1,6.0,0.0,1.17,False,0,True,False,0.75,0.7,2,45.5,9.4,0.36,True,0.195,decreasing,0.184,1,False
PM-SYN-002,2026-08-19T08:55:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,12.67,14.93,15.0,2.14,-2.0,0,1,0,1,6.0,0.0,1.2,False,2,False,False,0.75,0.7,4,33.9,5.3,1.11,True,0.184,decreasing,0.222,1,False
PM-SYN-002,2026-08-19T08:57:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,9,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,10.67,14.87,13.0,2.4,-1.0,0,0,0,0,6.0,0.0,1.23,False,4,False,False,0.75,0.7,2,8.6,0.7,0.87,True,0.222,decreasing,0.166,1,False
